Measurement time,Number of CPUs cores,CPU 0 freq,CPU 1 freq,CPU 2 freq,CPU 3 freq,Free RAM,Used RAM,Total RAM,Free Swap,Used Swap,Total Swap,CPU load (1m),CPU load (5m),CPU load (15m),Number of processes,Number of bytes received,Number of bytes sent,Number of packets received,Number of packets sent
s,N/A,kHz,kHz,kHz,kHz,kB,kB,kB,kB,kB,kB,%,%,%,N/A,bytes,bytes,N/A,N/A
1570564839.6522527,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4596340.0,3545172.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,294.0,330.0,894.0,5.0,5.0
1570564840.6516814,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4596340.0,3545172.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,294.0,330.0,894.0,5.0,5.0
1570564841.6514053,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4596340.0,3545172.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,294.0,330.0,894.0,5.0,5.0
1570564842.6541982,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4596088.0,3545424.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,294.0,330.0,894.0,5.0,5.0
1570564843.651532,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4596088.0,3545424.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,294.0,330.0,894.0,5.0,5.0
1570564844.653066,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4596088.0,3545424.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,294.0,330.0,894.0,5.0,5.0
1570564845.6510253,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594564.0,3546948.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,296.0,672.0,1236.0,6.0,6.0
1570564846.652169,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,296.0,330.0,894.0,5.0,5.0
1570564847.6513884,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,296.0,330.0,894.0,5.0,5.0
1570564848.6528525,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,296.0,330.0,894.0,5.0,5.0
1570564849.6533694,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,296.0,330.0,894.0,5.0,5.0
1570564850.6530163,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,296.0,330.0,894.0,5.0,5.0
1570564851.6522195,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,296.0,390.0,954.0,6.0,6.0
1570564852.6529932,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,296.0,330.0,894.0,5.0,5.0
1570564853.651592,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.08,0.06,296.0,330.0,894.0,5.0,5.0
1570564854.6518257,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564855.6523352,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,6.0
1570564856.6520188,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,4.0
1570564857.6529813,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564858.6520202,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564859.6526027,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564860.6525884,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564861.652236,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564862.6529894,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564863.651712,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564864.652222,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564865.6522863,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564866.6521246,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564867.6516805,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564868.6524143,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564869.6529942,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564870.6521866,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564871.6522973,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564872.653018,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564873.6518292,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564874.6514862,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564875.65183,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,432.0,960.0,6.0,6.0
1570564876.652134,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564877.652831,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564878.6528747,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564879.653158,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564880.6522803,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564881.652903,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564882.6531785,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564883.6530967,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564884.6524615,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564885.6523054,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564886.6530354,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564887.6528304,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564888.6520073,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.07,0.06,296.0,330.0,894.0,5.0,5.0
1570564889.652325,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.06,296.0,330.0,894.0,5.0,5.0
1570564890.6529963,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.06,296.0,330.0,894.0,5.0,5.0
1570564891.6529958,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.06,296.0,330.0,894.0,5.0,5.0
1570564892.6525395,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.06,296.0,330.0,894.0,5.0,5.0
1570564893.6518612,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.06,296.0,330.0,894.0,5.0,5.0
1570564894.6523924,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564895.6511385,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564896.652563,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564897.6525173,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564898.6524222,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564899.6525667,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564900.6530607,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564901.6522062,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564902.6523743,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564903.652221,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564904.6522968,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564905.6522417,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564906.6518004,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564907.6524148,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564908.6525364,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564909.6529377,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564910.6526306,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564911.6525846,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594628.0,3546884.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564912.652371,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564913.6518834,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564914.6513996,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564915.6513646,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564916.6513143,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564917.6513922,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564918.6531894,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564919.652592,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564920.6526773,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564921.6527035,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564922.6529648,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564923.6529977,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564924.6531072,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564925.6522434,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547136.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564926.6520402,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594376.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564927.651778,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564928.6521776,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.06,0.05,296.0,330.0,894.0,5.0,5.0
1570564929.65258,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564930.6525197,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564931.652397,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564932.6529126,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564933.6523354,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564934.6523106,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564935.652627,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564936.652772,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564937.652896,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564938.652132,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564939.6526003,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564940.6525123,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564941.6520116,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564942.6518369,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564943.652865,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564944.6520164,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564945.6526027,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564946.6521685,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564947.652149,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564948.6523132,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564949.6520617,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564950.6519432,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564951.6526008,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564952.652884,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564953.651843,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564954.651794,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564955.6524405,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564956.6518886,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564957.652882,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564958.6519885,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564959.6526327,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564960.652668,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564961.6528318,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564962.6518404,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564963.6548479,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564964.6526046,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4594124.0,3547388.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564965.6515515,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4593872.0,3547640.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564966.6522233,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4593872.0,3547640.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564967.6510084,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4593872.0,3547640.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564968.6517618,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4593872.0,3547640.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564969.6525228,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4593872.0,3547640.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564970.651989,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4593872.0,3547640.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564971.6521351,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4593620.0,3547892.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
1570564972.6526046,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4593620.0,3547892.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.05,0.05,296.0,330.0,894.0,5.0,5.0
